PotentialCustomerID,sale,sale_amount,region,age,marketing_exposure,activity,income,num_accounts,UrbanRural,current_customer
1078455,Yes,737.07,23,72,4,Med,50409,0,Urban,No
1021176,No,0.0,4,35,5,High,58520,1,Urban,Yes
1086499,No,0.0,20,26,3,Med,151541,1,Urban,Yes
1090660,Yes,229.3,8,32,4,Low,8096,0,Urban,No
1064326,No,0.0,6,55,2,Med,2306,0,Urban,No
1012843,Yes,157.31,11,75,4,Med,22678,1,Urban,Yes
1028858,No,0.0,18,38,5,Med,122247,0,Urban,No
1080386,Yes,1283.7,6,79,0,Med,38129,1,Urban,Yes
1020904,Yes,691.18,10,25,3,Low,171686,1,Urban,Yes
1083356,No,0.0,17,57,1,Med,55486,1,Urban,Yes
1007495,No,0.0,9,27,6,Med,92571,0,Urban,No
1001909,No,0.0,17,44,4,Low,15505,3,Urban,Yes
1068704,Yes,409.81,15,57,6,Low,48484,0,Urban,No
1010069,Yes,809.26,21,37,4,Med,15609,2,Urban,Yes
1024918,Yes,443.67,17,55,5,Med,13307,0,Urban,No
1016056,No,0.0,30,26,6,Med,61068,1,Rural,Yes
1031064,No,0.0,22,81,4,Low,58520,0,Urban,No
1003083,Yes,584.45,5,72,4,Low,133752,0,Urban,No
1060480,Yes,655.3,11,83,6,High,27010,1,Urban,Yes
1054878,Yes,118.65,20,29,0,High,55794,0,Urban,No
1014726,Yes,214.34,29,47,6,Low,46598,2,Rural,Yes
1063217,No,0.0,27,54,7,Med,11310,1,Rural,Yes
1049159,No,0.0,24,55,4,Low,3072,0,Urban,No
1041267,Yes,440.04,21,59,2,Med,30094,3,Urban,Yes
1037931,Yes,475.9,7,67,3,High,32841,1,Urban,Yes
1022238,No,0.0,22,44,4,Low,98703,0,Urban,No
1012362,Yes,211.98,12,71,3,Med,58674,1,Urban,Yes
1026783,No,0.0,25,36,5,Med,63331,0,Urban,No
1026147,Yes,731.62,9,69,1,Med,91541,0,Urban,No
1032744,Yes,565.9,14,83,3,Med,48528,2,Urban,Yes
1093053,No,0.0,29,28,3,Low,68504,1,Urban,Yes
1005153,Yes,254.01,8,81,2,Med,19536,0,Urban,No
1035587,No,0.0,14,71,11,Low,64136,1,Rural,Yes
1034222,Yes,478.89,14,36,1,High,94300,2,Urban,Yes
1022351,Yes,565.84,5,56,1,Med,47741,1,Urban,Yes
1084768,No,0.0,5,24,5,Med,80187,0,Urban,No
1098217,No,0.0,2,49,3,Low,84149,0,Urban,No
1005734,Yes,194.29,11,58,3,Low,21434,0,Urban,No
1086839,Yes,586.87,4,75,3,Med,120130,1,Urban,Yes
1008111,No,0.0,6,36,4,Med,46487,1,Urban,Yes
1094829,No,0.0,29,37,2,Low,49179,1,Urban,Yes
1037963,No,0.0,27,50,4,Low,71655,1,Urban,Yes
1046378,Yes,394.17,3,66,2,Med,12844,2,Urban,Yes
1068543,Yes,1039.73,16,32,2,High,42246,2,Urban,Yes
1065434,Yes,55.56,29,53,7,Low,124971,0,Rural,No
1058605,Yes,561.03,25,24,5,Low,83029,0,Rural,No
1081740,No,0.0,11,35,3,Low,15068,2,Urban,Yes
1007009,No,0.0,11,46,3,Low,14553,1,Urban,Yes
1086789,No,0.0,4,56,4,Low,17547,1,Urban,Yes
1091338,Yes,650.64,17,81,3,Low,90430,1,Urban,Yes
1076091,No,0.0,12,27,4,High,5923,0,Urban,No
1019591,Yes,1187.71,5,63,4,Med,36565,1,Urban,Yes
1035751,Yes,1584.39,25,27,3,Med,137403,2,Urban,Yes
1080649,No,0.0,15,26,2,High,61436,1,Urban,Yes
1013185,No,0.0,10,49,3,Low,35611,1,Urban,Yes
1060509,No,0.0,19,24,4,High,48140,2,Urban,Yes
1068626,No,0.0,6,39,2,Low,13160,1,Urban,Yes
1045790,Yes,431.42,14,45,6,High,23028,0,Urban,No
1083596,No,0.0,26,62,2,Low,9537,1,Urban,Yes
1032595,No,0.0,16,73,7,Med,81675,0,Urban,No
1042568,Yes,377.71,2,69,5,Med,91647,0,Rural,No
1021705,No,0.0,16,32,9,High,27867,2,Rural,Yes
1050769,No,0.0,3,42,6,Med,73268,0,Rural,No
1098308,No,0.0,28,30,3,High,19668,1,Urban,Yes
1048637,Yes,245.07,14,48,3,Med,44541,1,Urban,Yes
1033020,Yes,786.16,16,23,4,High,10066,0,Urban,No
1031750,No,0.0,26,60,3,High,11376,0,Urban,No
1084884,Yes,772.99,12,63,3,Med,16905,2,Urban,Yes
1027630,Yes,247.61,18,30,4,Low,2404,0,Urban,No
1072550,Yes,828.57,15,29,5,Low,21110,1,Urban,Yes
1038057,Yes,545.05,5,45,9,Low,81009,1,Rural,Yes
1078009,Yes,289.58,22,51,4,High,26929,1,Urban,Yes
1030791,No,0.0,22,50,2,Med,135565,1,Urban,Yes
1008510,Yes,284.11,28,32,3,Med,125372,2,Urban,Yes
1092676,No,0.0,5,24,3,Low,11090,1,Urban,Yes
1038365,Yes,659.47,12,30,4,Low,21074,1,Urban,Yes
1099264,No,0.0,9,47,2,Med,37811,1,Urban,Yes
1076455,Yes,163.93,7,73,6,Med,1438,1,Rural,Yes
1034348,Yes,554.69,10,62,4,Med,92795,0,Urban,No
1001384,Yes,424.52,17,76,1,Med,49751,0,Urban,No
1060380,No,0.0,21,83,4,Med,6980,0,Urban,No
1025568,Yes,141.41,21,73,11,Med,118562,1,Rural,Yes
1046655,Yes,614.47,11,26,2,Med,45140,0,Urban,No
1036833,Yes,319.46,28,61,0,Med,101885,0,Urban,No
1006063,Yes,724.95,2,81,4,High,39011,1,Urban,Yes
1008174,Yes,344.5,29,49,16,High,35206,0,Rural,No
1067039,No,0.0,27,58,5,Med,4762,0,Rural,No
1067426,Yes,99.9,23,61,0,High,42863,0,Urban,No
1080842,No,0.0,21,86,2,Med,16426,1,Urban,Yes
1057715,Yes,57.73,8,48,5,Med,10513,2,Rural,Yes
1046855,Yes,438.35,26,63,1,Low,71873,0,Urban,No
1041005,Yes,747.25,4,84,5,Med,80585,0,Urban,No
1086503,Yes,484.34,9,54,1,Med,104195,2,Urban,Yes
1062183,Yes,427.46,24,27,4,Med,77169,0,Urban,No
1045188,Yes,1147.48,28,54,2,Med,129,0,Urban,No
1035220,Yes,399.6,7,83,2,Med,52597,0,Urban,No
1080348,No,0.0,21,46,2,Low,28399,0,Urban,No
1046340,Yes,55.32,29,57,11,Med,65067,1,Rural,Yes
1012303,Yes,707.68,30,63,1,High,4076,0,Urban,No
1089657,Yes,520.88,27,66,8,Med,92723,1,Urban,Yes
1028555,Yes,693.43,1,36,3,High,28801,1,Urban,Yes
1082898,Yes,1162.33,19,81,4,High,31981,2,Urban,Yes
1014326,Yes,161.41,3,40,3,Med,97442,2,Urban,Yes
1068246,Yes,314.01,19,66,3,Low,26155,0,Urban,No
1064079,Yes,771.48,3,37,3,High,60923,0,Urban,No
1058810,No,0.0,30,37,5,Med,145839,1,Urban,Yes
1067507,Yes,345.67,17,63,2,High,17468,2,Urban,Yes
1027735,Yes,542.37,5,50,2,High,48773,0,Urban,No
1007995,No,0.0,16,57,3,Med,88879,1,Urban,Yes
1099306,No,0.0,22,44,5,Med,125542,1,Rural,Yes
1023597,Yes,290.59,10,84,5,High,42224,1,Rural,Yes
1055312,Yes,237.51,14,43,7,Med,104906,0,Rural,No
1014430,No,0.0,10,28,1,High,185304,0,Urban,No
1030668,Yes,521.02,9,56,0,High,40582,1,Urban,Yes
1017271,No,0.0,14,70,4,Med,35384,0,Urban,No
1050424,Yes,442.85,11,58,3,Med,90482,3,Urban,Yes
1067535,Yes,656.2,21,59,1,Low,66971,0,Urban,No
1020433,Yes,473.8,10,85,2,Low,141936,1,Urban,Yes
1042903,No,0.0,21,70,1,Low,50240,1,Urban,Yes
1041861,No,0.0,19,30,1,Low,49261,0,Urban,No
1016802,Yes,265.98,9,78,7,Med,54301,1,Rural,Yes
1070892,Yes,462.74,25,26,4,Low,84208,2,Urban,Yes
1095640,Yes,948.65,21,79,4,High,105754,0,Urban,No
1061632,No,0.0,21,57,3,High,10301,2,Urban,Yes
1057858,Yes,95.54,8,62,8,High,35198,1,Rural,Yes
1030807,Yes,607.07,21,72,4,Low,49497,1,Urban,Yes
1021088,No,0.0,23,34,1,High,98375,1,Urban,Yes
1042947,Yes,741.11,27,62,6,Med,68590,0,Urban,No
1045451,Yes,974.18,6,80,1,Med,117662,0,Urban,No
1075035,No,0.0,26,33,7,Med,1006,0,Rural,No
1054100,Yes,720.16,19,78,4,High,9319,0,Urban,No
1099578,Yes,623.11,1,78,0,Low,50468,1,Urban,Yes
1002858,Yes,399.21,4,53,2,High,104774,1,Urban,Yes
1046038,Yes,251.69,14,47,5,Med,84862,1,Urban,Yes
1085092,No,0.0,29,81,4,Med,149677,2,Urban,Yes
1040802,Yes,294.45,15,38,3,Med,27344,0,Urban,No
1052002,Yes,538.01,12,78,5,Med,69072,0,Urban,No
1020287,Yes,649.29,6,86,2,Low,29451,0,Urban,No
1033291,Yes,563.35,14,51,4,Med,30693,4,Urban,Yes
1077332,Yes,321.77,26,66,0,Med,71575,1,Urban,Yes
1052441,Yes,528.24,27,32,4,Med,24963,0,Rural,No
1059351,Yes,756.61,7,67,4,Low,23690,1,Urban,Yes
1023011,Yes,237.11,3,79,2,Low,86585,0,Urban,No
1009695,Yes,262.62,18,40,3,Med,3119,0,Urban,No
1091601,Yes,1138.79,28,86,1,Med,34502,0,Urban,No
1048000,Yes,318.08,20,72,2,Low,12835,0,Rural,No
1072660,Yes,435.8,1,80,5,Low,148870,1,Rural,Yes
1023306,No,0.0,10,28,3,Low,60445,1,Urban,Yes
1098954,Yes,1211.92,13,25,1,Med,28149,0,Urban,No
1067864,Yes,256.94,30,43,8,High,33015,2,Rural,Yes
1030142,Yes,114.48,4,28,12,Low,18446,2,Rural,Yes
1059261,Yes,676.63,11,56,6,Med,78704,0,Urban,No
1056947,Yes,689.39,23,75,3,Med,70580,0,Urban,No
1088669,No,0.0,30,60,0,Low,6514,1,Urban,Yes
1080524,Yes,438.66,14,78,2,Med,36747,0,Urban,No
1023178,Yes,827.96,1,54,2,Low,83547,0,Urban,No
1025579,Yes,683.75,13,67,3,Low,20779,0,Urban,No
1002406,Yes,505.16,15,36,4,Low,152213,2,Urban,Yes
1003484,No,0.0,10,79,7,High,139850,1,Urban,Yes
1051779,Yes,740.61,28,43,1,Med,15073,0,Urban,No
1069755,No,0.0,6,49,3,High,85914,4,Urban,Yes
1090788,No,0.0,29,36,2,Low,71788,2,Urban,Yes
1071935,No,0.0,24,65,12,High,73865,0,Rural,No
1072488,No,0.0,13,65,3,Low,43036,1,Urban,Yes
1023254,Yes,420.64,13,47,1,Low,128611,0,Urban,No
1024039,Yes,10.01,4,45,11,Med,93952,3,Rural,Yes
1022561,Yes,1017.11,27,83,4,Med,147584,0,Urban,No
1018910,Yes,481.77,28,48,5,Med,92634,0,Urban,No
1070821,No,0.0,16,52,2,Low,50305,1,Urban,Yes
1040904,Yes,510.43,21,61,1,Low,55006,1,Urban,Yes
1089630,Yes,801.66,30,83,10,Med,134958,1,Urban,Yes
1041753,Yes,589.71,1,39,3,Med,48954,0,Urban,No
1019531,No,0.0,29,33,3,Low,40569,0,Urban,No
1025604,Yes,320.25,29,72,8,Low,61253,1,Rural,Yes
1082587,Yes,329.14,7,65,6,Med,120020,1,Urban,Yes
1070010,Yes,878.69,24,83,5,High,110822,1,Urban,Yes
1038283,No,0.0,29,68,2,Low,10121,2,Urban,Yes
1071927,Yes,309.78,28,86,5,Med,82,2,Rural,Yes
1070948,Yes,271.57,3,70,1,Low,105292,2,Urban,Yes
1046351,No,0.0,2,58,5,Low,103211,1,Rural,Yes
1033731,No,0.0,26,52,0,Low,87695,0,Urban,No
1029044,No,0.0,20,77,1,High,42569,0,Urban,No
1061791,Yes,278.53,12,47,1,Med,87261,2,Urban,Yes
1036137,No,0.0,17,37,3,Med,46532,0,Urban,No
1086642,No,0.0,16,26,4,Low,2690,0,Urban,No
1056326,Yes,682.09,10,36,2,Low,4793,1,Urban,Yes
1020164,Yes,914.51,15,78,4,Low,38796,1,Urban,Yes
1005847,No,0.0,30,32,4,Med,31364,1,Urban,Yes
1084484,No,0.0,26,58,2,Low,72398,0,Urban,No
1002347,Yes,170.4,8,65,3,High,53104,0,Urban,No
1028846,No,0.0,11,68,4,Med,9503,3,Urban,Yes
1070638,Yes,295.83,12,60,3,High,69565,0,Urban,No
1077717,Yes,625.07,7,80,1,Low,38388,1,Urban,Yes
1035225,Yes,842.6,2,74,1,High,20080,1,Urban,Yes
1000634,Yes,525.28,2,69,3,Med,142033,0,Urban,No
1013194,No,0.0,12,43,5,Med,83937,0,Urban,No
1096822,Yes,562.1,13,49,4,Low,62709,1,Urban,Yes
1088422,No,0.0,28,65,2,Low,76570,1,Urban,Yes
1090270,Yes,184.52,23,45,3,Med,61865,0,Urban,No
1031155,Yes,588.16,22,48,5,Low,72473,0,Urban,No
1058314,No,0.0,17,44,5,Med,99843,0,Rural,No
1082342,Yes,540.7,20,27,7,Med,91971,0,Urban,No
1048750,No,0.0,6,44,4,Med,41864,0,Urban,No
1066271,No,0.0,11,86,2,Low,93644,0,Urban,No
1086741,Yes,1318.59,9,85,2,Low,10429,1,Urban,Yes
1013139,Yes,75.31,11,40,9,Med,29471,1,Rural,Yes
1007310,Yes,608.18,24,74,4,Low,123789,0,Urban,No
1015358,Yes,752.92,30,70,3,Med,46626,0,Urban,No
1086292,No,0.0,11,48,1,Low,49217,1,Urban,Yes
1041280,Yes,1078.89,1,44,6,Med,5715,4,Urban,Yes
1093330,Yes,857.31,30,60,5,High,50524,0,Urban,No
1068232,Yes,249.15,4,56,3,Med,17938,0,Urban,No
1021755,Yes,185.37,1,64,6,Med,38451,0,Rural,No
1022299,No,0.0,17,70,1,Med,15942,3,Urban,Yes
1062686,Yes,429.39,25,23,4,Med,50084,1,Urban,Yes
1074338,No,0.0,14,72,1,Med,63974,0,Urban,No
1011630,Yes,345.22,17,63,4,Med,33489,1,Urban,Yes
1081982,Yes,199.68,21,80,4,Med,43055,0,Rural,No
1044267,Yes,1403.04,10,80,4,Low,85669,0,Urban,No
1013412,Yes,278.74,6,30,5,Low,62064,2,Rural,Yes
1008904,Yes,353.16,20,43,3,High,55994,1,Urban,Yes
1060356,No,0.0,26,41,4,High,44401,1,Urban,Yes
1079623,No,0.0,1,80,2,Med,9226,2,Urban,Yes
1060057,Yes,153.07,11,46,1,Med,103882,0,Rural,No
1096216,No,0.0,3,52,3,Med,15492,1,Urban,Yes
1094267,No,0.0,11,64,1,Med,27430,0,Urban,No
1086895,No,0.0,10,31,2,Low,14430,0,Urban,No
1058107,Yes,464.33,13,81,2,Med,67977,1,Rural,Yes
1095630,Yes,390.22,7,55,2,High,107357,1,Urban,Yes
1057640,Yes,46.26,8,38,5,High,58636,2,Rural,Yes
1065931,No,0.0,10,44,5,Med,11523,1,Rural,Yes
1052225,Yes,480.28,1,55,5,Low,122016,2,Rural,Yes
1006564,Yes,399.48,26,75,3,Med,9946,1,Urban,Yes
1021146,Yes,626.82,21,51,5,Low,13135,0,Urban,No
1020890,Yes,403.23,11,56,3,High,103040,1,Urban,Yes
1058784,Yes,583.89,30,57,6,Med,48344,2,Urban,Yes
1062374,No,0.0,15,70,3,Low,19465,0,Rural,No
1080071,Yes,423.27,3,54,5,Low,41153,0,Urban,No
1056026,Yes,568.11,19,37,1,Med,48972,1,Urban,Yes
1012491,No,0.0,16,35,1,Med,106298,1,Urban,Yes
1091649,Yes,701.99,3,34,4,Low,64242,1,Urban,Yes
1084976,Yes,694.8,22,85,1,Med,1647,0,Urban,No
1077225,Yes,180.4,20,84,4,Low,98451,1,Rural,Yes
1087997,Yes,508.81,9,77,0,Med,89258,1,Urban,Yes
1012447,No,0.0,19,76,3,Med,64834,1,Urban,Yes
1020708,Yes,608.7,16,84,1,Low,61769,0,Urban,No
1069171,Yes,485.73,3,28,1,Low,95012,1,Urban,Yes
1076158,No,0.0,8,68,1,Low,178212,2,Urban,Yes
1064900,No,0.0,24,45,6,Med,13517,1,Rural,Yes
1061116,No,0.0,28,62,6,High,43130,1,Urban,Yes
1097000,No,0.0,28,40,1,High,80595,2,Urban,Yes
1045550,No,0.0,19,36,2,Low,33004,0,Urban,No
1013898,Yes,282.31,6,42,13,Med,42142,5,Rural,Yes
1063061,No,0.0,21,38,6,Low,107479,1,Urban,Yes
1049955,No,0.0,27,48,3,Low,76381,0,Urban,No
1035187,Yes,473.13,10,69,3,High,39979,0,Urban,No
1062319,Yes,65.66,22,39,2,Med,92187,1,Rural,Yes
1002377,Yes,161.86,27,37,0,Med,71664,0,Urban,No
1015508,No,0.0,6,35,5,Med,85453,1,Urban,Yes
1001063,No,0.0,4,83,3,Med,41788,1,Urban,Yes
1058014,No,0.0,30,76,6,Low,84359,1,Rural,Yes
1088887,Yes,584.82,11,38,2,Low,129612,0,Urban,No
1040816,Yes,556.15,20,42,10,Low,94064,2,Urban,Yes
1057756,Yes,418.65,15,77,3,Med,38255,2,Rural,Yes
1067653,Yes,778.91,22,76,1,Med,49935,0,Urban,No
1068300,Yes,654.74,14,69,4,Med,34735,1,Urban,Yes
1029606,No,0.0,9,31,2,Low,44273,0,Urban,No
1002041,Yes,681.37,3,72,4,Low,89735,3,Urban,Yes
1025834,No,0.0,15,24,4,Med,60833,0,Urban,No
1032864,No,0.0,16,54,2,Low,69218,0,Urban,No
1052904,Yes,498.86,27,37,0,Med,10311,1,Urban,Yes
1092121,No,0.0,4,74,5,Low,12732,0,Urban,No
1043190,No,0.0,1,39,2,High,131984,1,Urban,Yes
1023612,No,0.0,18,62,4,Low,30720,0,Rural,No
1074437,Yes,474.18,11,76,3,Med,61427,0,Urban,No
1093336,No,0.0,11,65,5,Med,107760,2,Urban,Yes
1000828,No,0.0,10,78,3,Med,15551,2,Urban,Yes
1022946,No,0.0,25,48,5,Med,73427,0,Urban,No
1099023,No,0.0,21,41,4,High,94850,1,Urban,Yes
1046890,Yes,303.42,9,45,1,Low,62366,0,Urban,No
1091053,Yes,338.93,23,78,8,Low,92603,0,Rural,No
1009302,No,0.0,21,70,2,Med,28374,0,Urban,No
1045696,No,0.0,10,38,2,Med,25172,2,Urban,Yes
1020393,Yes,379.7,4,63,2,Med,67420,0,Urban,No
1025234,Yes,875.41,6,70,3,Low,73237,0,Urban,No
1083414,Yes,534.51,14,23,3,Low,71754,2,Urban,Yes
1020930,No,0.0,2,78,4,Low,13483,1,Urban,Yes
1047928,No,0.0,16,41,10,Low,20841,0,Rural,No
1099563,No,0.0,12,41,6,Med,2100,0,Urban,No
1098488,No,0.0,18,60,6,Med,47625,2,Urban,Yes
1091461,Yes,353.39,29,27,2,Med,77194,1,Urban,Yes
1009201,Yes,961.41,23,27,3,Low,20124,1,Urban,Yes
1036320,Yes,212.59,23,65,3,Med,30802,0,Urban,No
1028736,No,0.0,16,46,6,Med,63779,0,Urban,No
1090245,Yes,111.86,29,47,3,High,1919,1,Urban,Yes
1014875,Yes,443.08,12,71,5,High,17070,1,Urban,Yes
1028268,Yes,774.25,8,58,2,Med,49002,0,Urban,No
1000704,Yes,519.87,2,62,6,Med,39652,1,Urban,Yes
1052818,No,0.0,16,78,3,Med,77966,1,Rural,Yes
1000650,Yes,705.52,28,25,3,Low,125122,0,Urban,No
1083695,No,0.0,23,78,5,High,68853,1,Urban,Yes
1085004,Yes,500.58,21,45,3,Low,30096,0,Urban,No
1092995,Yes,325.56,25,26,3,Med,83109,1,Urban,Yes
1072384,No,0.0,13,59,5,High,11122,0,Urban,No
1075154,No,0.0,8,33,2,Low,128745,0,Urban,No
1036053,No,0.0,11,82,1,Med,68041,0,Urban,No
1020264,Yes,487.74,16,38,4,Low,17696,1,Urban,Yes
1029371,No,0.0,22,69,1,Low,88953,1,Urban,Yes
1094697,No,0.0,20,31,5,Med,6899,1,Urban,Yes
1063032,No,0.0,12,60,2,Med,98696,1,Rural,Yes
1034254,No,0.0,11,47,3,Med,82037,1,Urban,Yes
1016126,No,0.0,17,43,3,Low,5082,1,Urban,Yes
1034672,No,0.0,29,24,4,Med,90890,1,Urban,Yes
1055045,Yes,683.7,15,25,8,Med,20016,1,Urban,Yes
1061047,Yes,703.17,20,76,1,Med,91325,0,Urban,No
1037842,Yes,318.08,15,86,0,High,13686,1,Urban,Yes
1065870,Yes,41.24,4,34,10,Low,33019,1,Rural,Yes
1080813,No,0.0,13,56,3,Low,14023,0,Urban,No
1086476,Yes,578.68,14,81,2,Low,30761,0,Urban,No
1013768,Yes,814.17,15,33,8,High,55660,1,Urban,Yes
1047091,Yes,247.19,9,70,0,Med,77573,2,Urban,Yes
1018045,No,0.0,18,31,2,Low,57933,1,Urban,Yes
1046342,No,0.0,4,40,10,Med,32939,0,Rural,No
1057969,No,0.0,20,81,6,Med,7748,1,Rural,Yes
1020282,Yes,531.85,11,65,5,Low,100583,1,Urban,Yes
1072447,Yes,492.77,28,46,4,Low,74662,2,Urban,Yes
1073360,No,0.0,27,51,6,Low,117581,0,Urban,No
1078896,Yes,405.74,12,64,1,Med,94357,1,Urban,Yes
1023581,No,0.0,6,79,3,Med,98525,0,Rural,No
1097677,Yes,492.13,29,39,4,High,83386,0,Urban,No
1051328,No,0.0,21,42,5,Low,75967,2,Rural,Yes
1079530,Yes,776.53,20,74,2,Low,73354,1,Urban,Yes
1002164,Yes,229.47,14,60,1,Low,9391,0,Urban,No
1058494,No,0.0,22,84,2,Low,67600,0,Rural,No
1086953,Yes,630.8,18,28,3,Med,45652,1,Urban,Yes
1038688,Yes,748.23,27,53,4,Med,82071,1,Urban,Yes
1029274,Yes,360.32,5,46,5,High,8290,0,Urban,No
1078239,No,0.0,29,44,1,Med,58011,1,Urban,Yes
1074243,Yes,251.26,9,46,3,Med,9149,0,Urban,No
1017584,Yes,378.86,2,69,3,Med,50245,0,Urban,No
1071309,Yes,435.87,14,57,4,Med,70717,1,Urban,Yes
1063261,Yes,414.0,25,32,5,Low,54014,0,Rural,No
1084296,Yes,534.91,21,83,4,Low,76397,2,Urban,Yes
1082154,No,0.0,19,84,2,High,41203,0,Urban,No
1036019,Yes,537.31,3,52,2,Med,98890,1,Urban,Yes
1052128,Yes,89.61,27,65,8,Low,9100,0,Rural,No
1092143,Yes,801.03,1,54,2,Med,49454,1,Urban,Yes
1036519,No,0.0,29,57,1,High,24474,0,Urban,No
1060420,No,0.0,14,32,2,High,11402,1,Urban,Yes
1001698,No,0.0,24,32,1,Low,18028,1,Urban,Yes
1011423,Yes,470.44,13,54,1,Low,55583,1,Urban,Yes
1003055,No,0.0,13,74,2,Low,12657,1,Urban,Yes
1041069,Yes,126.21,23,81,11,Med,34037,0,Rural,No
1050884,Yes,370.41,26,84,7,Med,114896,0,Rural,No
1006817,No,0.0,18,53,4,Low,8941,1,Urban,Yes
1064276,No,0.0,16,28,3,Low,21855,1,Urban,Yes
1074405,Yes,258.71,3,57,2,Med,68993,0,Urban,No
1017646,No,0.0,8,55,0,Med,55946,0,Urban,No
1000199,No,0.0,6,80,2,Low,21447,0,Urban,No
1055131,No,0.0,9,50,3,Med,121310,0,Urban,No
1012887,Yes,1060.25,27,85,5,Low,38883,0,Urban,No
1038047,Yes,753.66,4,78,6,Low,31892,0,Urban,No
1084627,Yes,263.28,20,25,7,Low,88214,0,Rural,No
1087877,No,0.0,23,51,2,Med,46314,1,Urban,Yes
1037927,Yes,276.76,9,53,2,Med,24002,0,Urban,No
1069691,No,0.0,17,56,2,Low,125440,0,Urban,No
1087989,Yes,538.62,6,81,0,Low,9268,0,Urban,No
1050282,No,0.0,9,60,2,High,67027,1,Urban,Yes
1079463,Yes,750.8,25,70,2,Low,24942,0,Urban,No
1074563,Yes,362.65,9,71,4,Med,88078,0,Urban,No
1051856,No,0.0,1,44,6,Low,9313,0,Urban,No
1004015,Yes,445.59,21,75,12,Low,51436,2,Rural,Yes
1009509,Yes,438.66,27,64,3,Low,16981,1,Urban,Yes
1023969,Yes,16.17,12,49,0,Med,57203,1,Urban,Yes
1066727,Yes,517.46,27,67,3,Low,90769,3,Urban,Yes
1012036,Yes,401.63,27,25,0,Low,46372,0,Urban,No
1057658,No,0.0,15,44,7,Low,90581,2,Rural,Yes
1054037,Yes,626.81,12,74,2,Med,13611,0,Urban,No
1010320,Yes,1065.13,3,31,2,Low,78068,0,Urban,No
1094866,Yes,598.28,25,77,2,Med,88775,3,Urban,Yes
1072870,No,0.0,19,47,4,Low,6132,0,Urban,No
1042608,Yes,165.43,13,65,9,Med,70909,1,Rural,Yes
1080210,No,0.0,22,43,2,Med,46905,2,Urban,Yes
1040431,Yes,397.89,29,49,2,Low,148871,1,Urban,Yes
1004738,Yes,393.15,21,69,4,Med,53119,3,Urban,Yes
1029366,Yes,798.69,10,81,4,Med,65233,0,Urban,No
1000726,No,0.0,18,43,5,Low,155147,0,Urban,No
1080113,No,0.0,22,75,4,Low,66436,1,Urban,Yes
1045656,Yes,603.21,21,79,1,High,55228,1,Urban,Yes
1081540,Yes,110.29,18,71,3,High,100794,2,Rural,Yes
1054017,Yes,184.21,20,62,2,Med,110527,0,Urban,No
1048383,Yes,400.18,14,29,2,High,51599,0,Urban,No
1082392,Yes,500.02,15,68,4,Med,108684,1,Urban,Yes
1094831,No,0.0,17,83,1,Med,31818,0,Urban,No
1096111,No,0.0,19,75,6,Low,39608,0,Rural,No
1013160,No,0.0,2,47,5,Low,23427,1,Rural,Yes
1030243,Yes,380.27,25,23,2,Low,46069,0,Urban,No
1048969,Yes,932.66,4,81,4,High,63091,2,Urban,Yes
1049056,Yes,684.81,2,39,2,Med,64157,1,Urban,Yes
1097138,Yes,282.36,26,41,2,Med,26859,0,Urban,No
1057778,Yes,76.77,12,63,1,Low,85437,0,Urban,No
1094300,Yes,498.82,23,45,4,Med,65479,1,Urban,Yes
1082480,Yes,218.38,3,41,1,Low,30896,1,Urban,Yes
1052709,Yes,327.8,9,75,5,Med,22713,2,Urban,Yes
1010483,No,0.0,24,55,4,Low,60185,1,Urban,Yes
1071054,Yes,541.57,4,71,3,Low,3789,0,Urban,No
1070355,Yes,10.05,22,61,9,Low,5743,0,Rural,No
1078618,No,0.0,23,58,3,Med,14887,1,Urban,Yes
1099315,Yes,65.9,12,37,4,Low,63803,0,Rural,No
1012838,Yes,515.51,21,59,2,Low,42714,1,Urban,Yes
1083673,Yes,279.91,18,55,3,Low,40929,0,Urban,No
1043762,Yes,347.09,9,63,4,Low,43664,1,Rural,Yes
1040963,Yes,475.59,25,33,5,Med,52933,2,Urban,Yes
1002735,No,0.0,4,27,2,Med,101197,0,Urban,No
1075917,No,0.0,28,64,4,High,77845,0,Urban,No
1098465,Yes,764.01,23,30,3,Med,107140,0,Urban,No
1074302,No,0.0,5,83,6,Med,57709,0,Urban,No
1082818,No,0.0,3,35,4,High,58483,0,Urban,No
1038340,Yes,443.52,4,53,1,High,45501,1,Urban,Yes
1061875,No,0.0,26,42,1,Med,117847,2,Urban,Yes
1045109,No,0.0,23,63,1,Low,41362,0,Urban,No
1033505,Yes,933.29,28,74,1,Med,42096,0,Urban,No
1020514,No,0.0,2,31,1,Low,4888,1,Urban,Yes
1036964,Yes,506.74,28,70,9,Med,96194,2,Rural,Yes
1017458,Yes,654.24,25,34,3,Low,11994,1,Urban,Yes
1017342,No,0.0,15,70,6,Low,47403,1,Urban,Yes
1012525,Yes,434.63,28,80,4,High,92906,0,Urban,No
1036361,Yes,556.24,28,37,3,High,34587,0,Urban,No
1067396,Yes,766.08,18,35,5,High,120519,0,Urban,No
1087265,No,0.0,11,47,1,Low,56901,2,Urban,Yes
1079990,No,0.0,3,26,3,High,120163,2,Urban,Yes
1054525,Yes,395.79,17,33,3,High,44647,1,Urban,Yes
1096160,Yes,986.63,27,27,4,Low,5130,0,Urban,No
